Wait,Update,Build,Move,Ferry,Timestamp
2.443375587463379,2.566331624984741,0,0,0,2020-04-12 20:32:50.592593
5.102244138717651,4.905426025390625,0,0,0,2020-04-12 20:32:55.593518
7.957262754440308,7.0652244091033936,0,0,0,2020-04-12 20:33:00.609285
11.165532112121582,8.888188123703003,0,0,0,2020-04-12 20:33:05.635554
14.479679584503174,10.603339433670044,0,0,0,2020-04-12 20:33:10.670230
16.991209506988525,13.084402799606323,0,0.11789083480834961,0,2020-04-12 20:33:15.781620
19.49408721923828,15.601213216781616,0,0.11789083480834961,0,2020-04-12 20:33:20.783556
21.80481505393982,18.352107763290405,0,0.1187744140625,0,2020-04-12 20:33:25.852318
24.141332387924194,21.11953639984131,0,0.1187744140625,0,2020-04-12 20:33:30.965219
25.822380304336548,22.77217388153076,1.4538538455963135,0.3330531120300293,0,2020-04-12 20:33:35.965468
27.719677925109863,25.950339555740356,1.4538538455963135,0.33394789695739746,0,2020-04-12 20:33:41.042528
28.87305974960327,29.797212600708008,1.4538538455963135,0.33394789695739746,0,2020-04-12 20:33:46.044218
31.47264862060547,32.227707624435425,1.4538538455963135,0.3345983028411865,0,2020-04-12 20:33:51.075958
34.17969989776611,34.60430145263672,1.4538538455963135,0.4528379440307617,0,2020-04-12 20:33:56.273699
35.62726974487305,38.162734508514404,1.4538538455963135,0.4532289505004883,0,2020-04-12 20:34:01.279749
38.10373640060425,40.77082705497742,1.4538538455963135,0.4532289505004883,0,2020-04-12 20:34:06.364090
39.92378759384155,43.00624632835388,2.4639720916748047,0.453632116317749,0,2020-04-12 20:34:11.435748
42.03991460800171,46.06934642791748,2.6303720474243164,0.453632116317749,0,2020-04-12 20:34:16.779082
43.56258153915405,49.77093195915222,2.6303720474243164,0.45401978492736816,0,2020-04-12 20:34:21.981294
45.700578451156616,52.93497395515442,2.6303720474243164,0.45401978492736816,0,2020-04-12 20:34:27.289759
Wait,Update,Build,Move,Ferry,Timestamp
1.8348710536956787,3.1726291179656982,0,0,0,2020-04-12 21:17:01.510345
4.098391056060791,5.916274070739746,0,0,0,2020-04-12 21:17:06.510488
7.108335494995117,7.897829532623291,0,0,0,2020-04-12 21:17:11.510972
10.305230140686035,9.71425175666809,0,0,0,2020-04-12 21:17:16.525821
13.605301856994629,11.655263185501099,0,0,0,2020-04-12 21:17:21.762816
15.243360757827759,15.017897129058838,0,0.00043010711669921875,0,2020-04-12 21:17:26.763740
17.45616579055786,17.839754104614258,0,0.00043010711669921875,0,2020-04-12 21:17:31.802450
19.8474338054657,20.448163986206055,0,0.00043010711669921875,0,2020-04-12 21:17:36.803323
22.538317680358887,22.824085474014282,0,0.0015549659729003906,0,2020-04-12 21:17:41.867752
24.657553911209106,25.78875231742859,0,0.0015549659729003906,0,2020-04-12 21:17:46.949728
26.833972692489624,28.726637363433838,0,0.0015549659729003906,0,2020-04-12 21:17:52.067235
29.067052602767944,31.51655149459839,0,0.0015549659729003906,0,2020-04-12 21:17:57.086844
30.8636212348938,34.85800886154175,0,0.0015549659729003906,0,2020-04-12 21:18:02.225318
32.87432909011841,37.91221475601196,0,0.0015549659729003906,0,2020-04-12 21:18:07.294346
34.98237943649292,40.82029461860657,0,0.0015549659729003906,0,2020-04-12 21:18:12.299941
36.10974645614624,43.36569857597351,1.3504669666290283,0.002031087875366211,0,2020-04-12 21:18:17.332465
36.10974645614624,43.374398708343506,6.345244646072388,0.002031087875366211,0,2020-04-12 21:18:22.338716
36.10974645614624,43.38706064224243,11.458140850067139,0.002031087875366211,0,2020-04-12 21:18:27.462267
36.10974645614624,43.39371085166931,16.821178674697876,0.002031087875366211,0,2020-04-12 21:18:32.833962
38.54272961616516,45.473552227020264,17.42498517036438,0.002031087875366211,0,2020-04-12 21:18:37.950595
40.726542234420776,48.279948472976685,17.436312198638916,0.004667043685913086,0,2020-04-12 21:18:42.950739
42.4022114276886,51.7056610584259,17.436312198638916,0.03517031669616699,0,2020-04-12 21:18:48.069470
44.33737826347351,54.79977011680603,17.436312198638916,0.04972052574157715,0,2020-04-12 21:18:53.129317
46.345921754837036,57.81325554847717,17.436312198638916,0.04972052574157715,0,2020-04-12 21:18:58.134530
48.615206718444824,60.53487157821655,17.436312198638916,0.04972052574157715,0,2020-04-12 21:19:03.138263
51.548157691955566,62.67225646972656,17.436312198638916,0.04972052574157715,0,2020-04-12 21:19:08.213746
54.16878914833069,65.1364233493805,17.436312198638916,0.05006051063537598,0,2020-04-12 21:19:13.297592
56.90137791633606,67.66170048713684,17.436312198638916,0.05006051063537598,0,2020-04-12 21:19:18.551522
59.492613077163696,70.14112138748169,17.436312198638916,0.05006051063537598,0,2020-04-12 21:19:23.621993
61.98586177825928,72.73484253883362,17.436312198638916,0.05006051063537598,0,2020-04-12 21:19:28.708087
64.12728810310364,75.64704322814941,17.436312198638916,0.05006051063537598,0,2020-04-12 21:19:33.762003
65.18343257904053,77.0242931842804,20.136292934417725,0.050504207611083984,0,2020-04-12 21:19:38.901819
65.18343257904053,77.03432154655457,25.29568362236023,0.050504207611083984,0,2020-04-12 21:19:44.071239
65.18343257904053,77.03911781311035,30.598482370376587,0.050504207611083984,0,2020-04-12 21:19:49.378399
65.18343257904053,77.05019879341125,35.704752683639526,0.050504207611083984,0,2020-04-12 21:19:54.496188
67.61762166023254,79.52388072013855,36.069289445877075,0.050504207611083984,0,2020-04-12 21:19:59.767500
69.8228690624237,82.26047730445862,36.069289445877075,0.13546419143676758,0,2020-04-12 21:20:04.795505
72.97178864479065,84.13467168807983,36.069289445877075,0.13546419143676758,0,2020-04-12 21:20:09.817564
Wait,Update,Build,Move,Ferry,Timestamp
2.2882723808288574,2.71317982673645,0,0,0,2020-04-12 22:49:19.553441
5.328954219818115,4.711133003234863,0,0,0,2020-04-12 22:49:24.587693
8.358057498931885,6.707155704498291,0,0,0,2020-04-12 22:49:29.617528
11.418351173400879,8.750591039657593,0,0,0,2020-04-12 22:49:34.716252
13.895905017852783,11.273544073104858,0,0,0,2020-04-12 22:49:39.716758
16.950778007507324,13.30323600769043,0,0,0,2020-04-12 22:49:44.802271
