Wait,Update,Build,Move,Ferry,Timestamp
5.519578695297241,4.493537425994873,0,0,0,2020-04-16 19:11:18.137728
11.129700660705566,8.890305519104004,0,0,0,2020-04-16 19:11:28.151017
17.607585906982422,12.425075054168701,0,0,0,2020-04-16 19:11:38.157473
18.544194221496582,21.441189765930176,0,0.12097930908203125,0,2020-04-16 19:11:48.232378
22.876869678497314,27.322740077972412,0,0.12097930908203125,0,2020-04-16 19:11:58.446265
27.504319190979004,32.726627588272095,0,0.12097930908203125,0,2020-04-16 19:12:08.471403
32.22398400306702,38.10341477394104,0,0.12097930908203125,0,2020-04-16 19:12:18.560217
37.12308359146118,43.345139265060425,0,0.12097930908203125,0,2020-04-16 19:12:28.696663
41.93642592430115,48.638253927230835,0,0.12097930908203125,0,2020-04-16 19:12:38.821432
47.3376042842865,53.24764657020569,0,0.12097930908203125,0,2020-04-16 19:12:48.831990
51.975385904312134,58.61312508583069,0,0.12097930908203125,0,2020-04-16 19:12:58.835757
57.129343032836914,63.52444887161255,0,0.12097930908203125,0,2020-04-16 19:13:08.902617
61.480825662612915,69.17125201225281,0,0.12097930908203125,0,2020-04-16 19:13:18.903631
66.82469654083252,73.99000930786133,0,0.12097930908203125,0,2020-04-16 19:13:29.060679
70.6148157119751,80.31109714508057,0,0.12097930908203125,0,2020-04-16 19:13:39.146107
75.29359483718872,85.65371704101562,0,0.12097930908203125,0,2020-04-16 19:13:49.197119
80.7863278388977,90.46444797515869,0,0.12097930908203125,0,2020-04-16 19:13:59.500002
85.0432813167572,96.31432342529297,0,0.12097930908203125,0,2020-04-16 19:14:09.606752
89.63841366767883,101.84072399139404,0,0.12097930908203125,0,2020-04-16 19:14:19.725715
94.33134436607361,107.24013042449951,0,0.12097930908203125,0,2020-04-16 19:14:29.817555
99.2796049118042,112.30243992805481,0,0.12097930908203125,0,2020-04-16 19:14:39.828197
104.05845761299133,117.55425429344177,0,0.12097930908203125,0,2020-04-16 19:14:49.863600
109.22324442863464,122.6200795173645,0,0.12097930908203125,0,2020-04-16 19:15:00.094269
114.3919665813446,127.47442126274109,0,0.12097930908203125,0,2020-04-16 19:15:10.112454
118.74957227706909,133.11324048042297,0,0.12097930908203125,0,2020-04-16 19:15:20.112646
123.65545892715454,138.25898694992065,0,0.12097930908203125,0,2020-04-16 19:15:30.166437
129.35364031791687,142.56454944610596,0,0.12097930908203125,0,2020-04-16 19:15:40.166775
134.2859799861908,147.7053029537201,0,0.12097930908203125,0,2020-04-16 19:15:50.237898
139.1277961730957,152.88628387451172,0,0.12097930908203125,0,2020-04-16 19:16:00.265043
143.93741846084595,158.1334674358368,0,0.12097930908203125,0,2020-04-16 19:16:10.321887
148.93584084510803,163.18526697158813,0,0.12097930908203125,0,2020-04-16 19:16:20.367807
154.10817170143127,168.0150260925293,0,0.12097930908203125,0,2020-04-16 19:16:30.375191
155.06183624267578,168.6752152442932,9.896640300750732,0.12097930908203125,0,2020-04-16 19:16:41.885681
155.06183624267578,168.67762923240662,20.644163370132446,0.12097930908203125,0,2020-04-16 19:16:52.635619
155.06183624267578,168.68023085594177,34.412158727645874,0.12097930908203125,0,2020-04-16 19:17:06.405761
155.06183624267578,168.68397903442383,45.39742159843445,0.12097930908203125,0,2020-04-16 19:17:17.394780
155.06183624267578,168.69208645820618,56.815091371536255,0.12097930908203125,0,2020-04-16 19:17:28.821005
155.06183624267578,168.69455313682556,67.01337051391602,0.12097930908203125,0,2020-04-16 19:17:39.019371
155.06183624267578,168.69455313682556,77.43458652496338,0.12097930908203125,0,2020-04-16 19:17:49.442966
155.06183624267578,168.69697308540344,87.9188756942749,0.12097930908203125,0,2020-04-16 19:17:59.928089
155.06183624267578,168.6982250213623,101.0037624835968,0.12097930908203125,0,2020-04-16 19:18:13.015267
155.06183624267578,168.7007691860199,113.44791626930237,0.12097930908203125,0,2020-04-16 19:18:25.460571
155.06183624267578,168.7041380405426,124.08858561515808,0.12097930908203125,0,2020-04-16 19:18:36.105491
155.06183624267578,168.70878648757935,135.14580011367798,0.12097930908203125,0,2020-04-16 19:18:47.168414
158.17080163955688,171.49119210243225,139.25467205047607,0.12097930908203125,0,2020-04-16 19:18:57.168654
162.42203950881958,177.25981521606445,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:07.182561
166.07001042366028,183.7559895515442,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:17.328274
170.13571548461914,189.6916642189026,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:27.328625
174.5085310935974,195.38680291175842,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:37.396543
178.50882506370544,201.4226176738739,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:47.411267
182.60141396522522,207.3391888141632,139.25467205047607,0.12097930908203125,0,2020-04-16 19:19:57.441637
187.3209581375122,212.65621066093445,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:07.477653
191.29359650611877,218.71468019485474,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:17.509949
195.9363579750061,224.10883259773254,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:27.550866
201.15308213233948,229.0334975719452,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:37.643929
206.4447422027588,233.73048853874207,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:47.680858
212.27901029586792,237.91464257240295,139.25467205047607,0.12097930908203125,0,2020-04-16 19:20:57.688568
