Wait,Update,Build,Move,Ferry,Timestamp
2.3373141288757324,2.701953887939453,0,0,0,2020-04-12 20:33:11.193538
4.288440942764282,5.810585975646973,0,0,0,2020-04-12 20:33:16.255098
6.007270336151123,9.183988809585571,0,0,0,2020-04-12 20:33:21.293795
8.794981956481934,11.391423225402832,0,0,0,2020-04-12 20:33:26.346799
11.435237169265747,13.76700496673584,0,0,0,2020-04-12 20:33:31.347101
13.717031717300415,16.476856231689453,0,0,0,2020-04-12 20:33:36.348075
15.999788761138916,19.289363145828247,0,0,0,2020-04-12 20:33:41.446893
18.92730450630188,21.367964506149292,0,0,0,2020-04-12 20:33:46.446977
20.282602548599243,25.071751356124878,0,0,0,2020-04-12 20:33:51.514775
21.91335940361023,28.555158615112305,0,0,0,2020-04-12 20:33:56.623792
24.14915680885315,31.38961124420166,0,0,0,2020-04-12 20:34:01.670568
26.654404401779175,33.869813680648804,0,0,0,2020-04-12 20:34:06.679192
28.478222370147705,37.259135723114014,0,0,0,2020-04-12 20:34:11.884778
30.744324684143066,40.06594729423523,0,0,0,2020-04-12 20:34:16.964651
33.45295262336731,42.66377019882202,0,0,0,2020-04-12 20:34:22.272108
36.604387521743774,44.67959141731262,0,0,0,2020-04-12 20:34:27.439650
Wait,Update,Build,Move,Ferry,Timestamp
2.946566343307495,2.0962765216827393,0,0,0,2020-04-12 21:17:18.760004
5.680818796157837,4.461594104766846,0,0,0,2020-04-12 21:17:23.854054
8.474459648132324,6.717097282409668,0,0,0,2020-04-12 21:17:28.907606
10.85271668434143,9.472060441970825,0,0,0,2020-04-12 21:17:34.036359
12.358406066894531,12.97563886642456,0,0,0,2020-04-12 21:17:39.051187
14.583656549453735,15.761500358581543,0,0,0,2020-04-12 21:17:44.057909
17.342154502868652,18.03358554840088,0,0,0,2020-04-12 21:17:49.075882
19.762632369995117,20.67853856086731,0,0,0,2020-04-12 21:17:54.153874
22.41852831840515,23.024053812026978,0,0,0,2020-04-12 21:17:59.154304
24.786694288253784,25.67424750328064,0,0,0,2020-04-12 21:18:04.172202
27.954192876815796,27.51550602912903,0,0,0,2020-04-12 21:18:09.180585
30.82698130607605,29.654968738555908,0,0,0,2020-04-12 21:18:14.194144
32.843146085739136,32.649969816207886,0,0,0,2020-04-12 21:18:19.209222
35.52650165557861,35.02336025238037,0,0,0,2020-04-12 21:18:24.265966
37.77945399284363,37.877662897109985,0,0,0,2020-04-12 21:18:29.368300
40.17810583114624,40.49153113365173,0,0,0,2020-04-12 21:18:34.380527
42.646899938583374,43.126723289489746,0,0,0,2020-04-12 21:18:39.475237
45.1906533241272,45.617432832717896,0,0,0,2020-04-12 21:18:44.519346
47.981587171554565,47.89994478225708,0,0,0,2020-04-12 21:18:49.598675
50.1547794342041,50.76695442199707,0,0,0,2020-04-12 21:18:54.633737
52.29723000526428,53.69494104385376,0,0,0,2020-04-12 21:18:59.708211
55.134318828582764,55.86461520195007,0,0,0,2020-04-12 21:19:04.711296
57.82549285888672,58.220410108566284,0,0,0,2020-04-12 21:19:09.757582
59.593811988830566,61.4612820148468,0,0,0,2020-04-12 21:19:14.758190
61.528367042541504,64.5137550830841,0,0,0,2020-04-12 21:19:19.758328
63.05220556259155,67.99848628044128,0,0,0,2020-04-12 21:19:24.763234
65.1541359424591,70.95485520362854,0,0,0,2020-04-12 21:19:29.824593
67.17672848701477,73.93628454208374,0,0,0,2020-04-12 21:19:34.824959
69.30685496330261,76.81006503105164,0,0,0,2020-04-12 21:19:39.829884
70.6845486164093,80.52856254577637,0,0,0,2020-04-12 21:19:44.929309
72.24358677864075,84.09122109413147,0,0,0,2020-04-12 21:19:50.046851
74.43578267097473,86.95730328559875,0,0,0,2020-04-12 21:19:55.105570
76.38558387756348,90.05656218528748,0,0,0,2020-04-12 21:20:00.154362
78.35757660865784,93.2741265296936,0,0,0,2020-04-12 21:20:05.337165
79.81434178352356,96.88347125053406,0,0,0,2020-04-12 21:20:10.413901
Wait,Update,Build,Move,Ferry,Timestamp
3.463496685028076,1.5798563957214355,0,0,0,2020-04-12 22:49:41.895212
5.877788782119751,4.16821813583374,0,0,0,2020-04-12 22:49:46.895509
Wait,Update,Build,Move,Ferry,Timestamp
2.049100637435913,2.9694433212280273,0,0,0,2020-04-12 22:50:16.347456
5.034935474395752,4.9712605476379395,0,0,0,2020-04-12 22:50:21.347797
8.131609439849854,6.872960567474365,0,0,0,2020-04-12 22:50:26.349075
11.301785945892334,8.704400777816772,0,0,0,2020-04-12 22:50:31.353443
14.042043447494507,10.971697330474854,0,0,0,2020-04-12 22:50:36.360069
Wait,Update,Build,Move,Ferry,Timestamp
17.526822090148926,12.510288715362549,0,0,0,2020-04-12 22:50:41.383405
3.3084607124328613,1.6995432376861572,0,0,0,2020-04-12 22:50:41.853958
20.36811852455139,14.729717254638672,0,0,0,2020-04-12 22:50:46.444155
6.088262557983398,4.050237417221069,0,0,0,2020-04-12 22:50:46.979772
22.629077672958374,17.66615605354309,0,0,0,2020-04-12 22:50:51.636407
9.217869281768799,5.915350675582886,0,0,0,2020-04-12 22:50:51.980103
